ITTO041DIVCP6AL;TOMADA TL.TO.EXE.041 CINTA PINO FASE 63A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO FASE 63A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO FASE 63A PRATEADA EM BORRACHA
ITTO041DIVCS1PL;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 16A 32A EM PLASTICO;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 16A 32A EM PLASTICO;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 16A 32A EM PLASTICO
ITTO041DIVCS6PL;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 63A EM PLASTICO;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 63A EM PLASTICO;TOMADA TL.TO.EXE.041 CHAVE SELETORA DE 63A EM PLASTICO
ITTO041DIVCT1AL;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 16A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 16A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 16A PRATEADA EM BORRACHA
ITTO041DIVCT3AL;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 32A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 32A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 32A PRATEADA EM BORRACHA
ITTO041DIVCT6AL;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 63A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 63A PRATEADA;TOMADA TL.TO.EXE.041 CINTA PINO TERRA 63A PRATEADA EM BORRACHA
ITTO041DIVDACPL;TOMADA TL.TO.EXE.041 DISCO AJUSTADOR DA CHAVE UTILIZADO NA HASTE DA ENGRENAGEM 16A 32A 63A EM PLASTICO;TOMADA TL.TO.EXE.041 DISCO AJUST. DA CHAVE DA HASTE DA ENG. 16A 32A 63A PLAST.;TOMADA TL.TO.EXE.041 DISCO AJUSTADOR DA CHAVE UTILIZADO NA HASTE DA ENGRENAGEM 16A 32A 63A EM PLASTICO
ITTO041DIVDI1PL;TOMADA TL.TO.EXE.041 DISCO INDICADOR [ON OFF] DA CHAVE DA TOMADA 16A 32A EM PLASTICO;TOMADA TL.TO.EXE.041 DISCO [ON OFF] DA CHAVE DA TOMADA 16A 32A PLASTICO;TOMADA TL.TO.EXE.041 DISCO INDICADOR [ON OFF] DA CHAVE DA TOMADA 16A 32A EM PLASTICO
ITTO041DIVDI6PL;TOMADA TL.TO.EXE.041 DISCO INDICADOR  [ON OFF] DA CHAVE DA TOMADA 63A EM PLASTICO;TOMADA TL.TO.EXE.041 DISCO [ON OFF]  CHAVE 63A EM PLASTICO;TOMADA TL.TO.EXE.041 DISCO INDICADOR  [ON OFF] DA CHAVE DA TOMADA 63A EM PLASTICO
ITTO041DIVE1ABO;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA  NA COR AMARELO VERDE EM BORRACHA;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA  NA COR AMARELO VERDE EM BORRACHA;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA  NA COR AMARELO VERDE EM BORRACHA
ITTO041DIVE1PBO;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA NA COR PRETA EM BORRACHA;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA NA COR PRETA EM BORRACHA;TOMADA TL.TO.EXE.041 ESPAGUETE UM QUARTO DE POLEGADA NA COR PRETA EM BORRACHA
ITTO041DIVEB1PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DO BLOCO 16A/32A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DO BLOCO 16A/32A PLASTICO;TOMADA TL.TO.EXE.041 BLOCK GEAR 16A/32A PLASTIC
ITTO041DIVEB6PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DO BLOCO 63A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DO BLOCO 63A PLASTICO;TOMADA TL.TO.EXE.041 BLOCK GEAR 63A PLASTIC
ITTO041DIVEC1PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 16A 32A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 16A 32A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 16A 32A EM PLASTICO
ITTO041DIVEC6PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 63A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 63A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DA CHAVE 63A EM PLASTICO
ITTO041DIVEM1PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 16A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 16A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 16A EM PLASTICO
ITTO041DIVEM3PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 32A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 32A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 32A EM PLASTICO
ITTO041DIVEM6PL;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 63A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 63A EM PLASTICO;TOMADA TL.TO.EXE.041 ENGRENAGEM DE FIXACAO DO MIOLO 63A EM PLASTICO
ITTO041DIVHEBLN;TOMADA TL.TO.EXE.041 HASTE DA ENGRENAGEM DO BLOCO 16A 32A 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 HASTE DA ENGRENAGEM DO BLOCO 16A 32A 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 HASTE DA ENGRENAGEM DO BLOCO 16A 32A 63A EM LATAO NIQUELADO
ITTO041DIVLBZN0;TOMADA TL.TO.EXE.041 LIMITADOR DA CHAVE DA TOMADA ZINCADO;TOMADA TL.TO.EXE.041 LIMITADOR CHAVE TOMADA ZINCADO;TOMADA TL.TO.EXE.041 GALVANIZED LIMITER OF THE SWITCH
ITTO041DIVLHEPL;TOMADA TL.TO.EXE.041 LIMITADOR DA HASTE DA ENGRENAGEM 16A 32A 63A EM PLASTICO;TOMADA TL.TO.EXE.041 LIMITADOR DA HASTE DA ENGRENAGEM 16A 32A 63A EM PLASTICO;TOMADA TL.TO.EXE.041 LIMITADOR DA HASTE DA ENGRENAGEM 16A 32A 63A EM PLASTICO
ITTO041DIVMBFLN;TOMADA TL.TO.EXE.041 MOLA UTILIZADA NA BARRA FASE CHAVE 16 32 63 EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 MOLA UTILIZADA NA BARRA FASE CHAVE 16 32 63 EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 MOLA UTILIZADA NA BARRA FASE CHAVE 16 32 63 EM LATAO NIQUELADO
ITTO041DIVMP1AI;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX
ITTO041DIVMP6AI;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX
ITTO041DIVMPTAI;TOMADA TL.TO.EXE.041 MOLA DO PINO DA TAMPA PROTETORA 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DA TAMPA PROTETORA 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO PINO DA TAMPA PROTETORA 16A 32A EM ACO INOX
ITTO041DIVMTCAI;TOMADA TL.TO.EXE.041 MOLA DO TENSOR UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO TENSOR UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX;TOMADA TL.TO.EXE.041 MOLA DO TENSOR UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX
ITTO041DIVPE1LN;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 16A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 16A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 16A EM LATAO NIQUELADO
ITTO041DIVPE3LN;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 32A EM LATAO NIQUELADO
ITTO041DIVPE6LN;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO FASE FEMEA 63A EM LATAO NIQUELADO
ITTO041DIVPF1AI;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 16A 32A EM ACO INOX
ITTO041DIVPF6AI;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DE FIXACAO DO SUPORTE DO MIOLO 63A EM ACO INOX
ITTO041DIVPPBLN;TOMADA TL.TO.EXE.041 PLACA PROTETORA DO BLOCO DA TOMADA EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PLACA PROTETORA DO BLOCO DA TOMADA EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PLACA PROTETORA DO BLOCO DA TOMADA EM LATAO NIQUELADO
ITTO041DIVPT1LN;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 16A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 16A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 16A EM LATAO NIQUELADO
ITTO041DIVPT3LN;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 32A EM LATAO NIQUELADO
ITTO041DIVPT6LN;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 PINO TERRA FEMEA 63A EM LATAO NIQUELADO
ITTO041DIVPTFAI;TOMADA TL.TO.EXE.041 PINO TENSOR DA TAMPA FRONTAL 16 32 63A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO TENSOR DA TAMPA FRONTAL 16 32 63A EM ACO INOX;TOMADA TL.TO.EXE.041 PINO TENSOR DA TAMPA FRONTAL 16 32 63A EM ACO INOX
ITTO041DIVPTTAI;TOMADA TL.TO.EXE.041 PINO DA TRAVA DA TAMPA PROTETORA EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DA TRAVA DA TAMPA PROTETORA EM ACO INOX;TOMADA TL.TO.EXE.041 PINO DA TRAVA DA TAMPA PROTETORA EM ACO INOX
ITTO041DIVRCTLN;TOMADA TL.TO.EXE.041 ROTOR DA CHAVE DA TOMADA UTILIZADO NA HASTE DA ENGRENAGEM 63A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 ROTOR CHAVE TOMADA DA HASTE DA ENG. 63A EM LAT. NIQ.;TOMADA TL.TO.EXE.041 ROTOR DA CHAVE DA TOMADA UTILIZADO NA HASTE DA ENGRENAGEM 16A 32A 63A EM LATAO NIQUELADO
ITTO041DIVRHCAL;TOMADA TL.TO.EXE.041 REBITE DA HASTE DE CONTATO UTILIZADA NO BLOCO EM ALUMINIO;TOMADA TL.TO.EXE.041 REBITE DA HASTE DE CONTATO UTILIZADA NO BLOCO EM ALUMINIO;TOMADA TL.TO.EXE.041 REBITE DA HASTE DE CONTATO UTILIZADA NO BLOCO EM ALUMINIO
ITTO041DIVSM1PL;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 16A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 16A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 16A EM PLASTICO
ITTO041DIVSM3PL;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 32A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 32A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 32A EM PLASTICO
ITTO041DIVSM6PL;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 63A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 63A EM PLASTICO;TOMADA TL.TO.EXE.041 SUPORTE DE FIXACAO DO MIOLO 63A EM PLASTICO
ITTO041DIVTDMAI;TOMADA TL.TO.EXE.041 TENSOR DA MOLA UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX;TOMADA TL.TO.EXE.041 TENSOR DA MOLA UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX;TOMADA TL.TO.EXE.041 TENSOR DA MOLA UTILIZADO NA CHAVE DA TOMADA 16A 32A 63A EM ACO INOX
ITTO041DIVTTPLN;TOMADA TL.TO.EXE.041 TRAVA DA TAMPA PROTETORA 16A 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 TRAVA DA TAMPA PROTETORA 16A 32A EM LATAO NIQUELADO;TOMADA TL.TO.EXE.041 TRAVA DA TAMPA PROTETORA 16A 32A EM LATAO NIQUELADO
;;;
